Crystalline Al atoms - written for EnCodeVentor tutorial

405 atoms
1 atom types
0.0 20.0 xlo xhi
0.0 20.0 ylo yhi
0.0 20.0 zlo zhi

Atoms

1 1 0.479168344792 1.67934695928 15.1627704389
2 1 1.76169895294 2.55533165521 17.7907245267
3 1 0.280760169225 8.35330104706 16.5808163511
4 1 1.02122956108 5.45431635114 17.1857704389
5 1 0.145244865153 4.17178574299 19.8137245267
6 1 2.30376016922 6.33030104706 19.8137245267
7 1 0.822821385513 12.1282704389 18.6038163511
8 1 1.56329077737 9.22928574299 19.2087704389
9 1 0.0823519936569 15.0272551348 17.9988622634
10 1 0.948607128504 3.36842347964 7.27890817557
11 1 1.68907652036 0.469438783712 7.88386226335
12 1 0.0726224325763 2.0858928715 9.90686226335
13 1 2.9716071285 1.34542347964 10.5118163511
14 1 2.09562243258 0.0628928714957 13.1397704389
15 1 0.208137736648 6.26740817557 6.67395408778
16 1 1.49066834479 7.1433928715 9.30190817557
17 1 2.23113773665 4.24440817557 9.90686226335
18 1 0.614683648864 5.86086226335 11.9298622634
19 1 1.35515304072 2.96187756742 12.5348163511
20 1 3.51366834479 5.1203928715 12.5348163511
21 1 4.25413773665 2.22140817557 13.1397704389
22 1 2.63768364886 3.83786226335 15.1627704389
23 1 3.37815304072 0.938877567424 15.7677245267
24 1 5.53666834479 3.0973928715 15.7677245267
25 1 6.27713773665 0.198408175568 16.3726786145
26 1 4.66068364886 1.81486226335 18.3956786145
27 1 7.55966834479 1.0743928715 19.0006327023
28 1 0.0097295610806 12.9413622634 8.092
29 1 0.750198952937 10.0423775674 8.69695408778
30 1 2.03272956108 10.9183622634 11.3249081756
31 1 2.77319895294 8.01937756742 11.9298622634
32 1 1.15674486515 9.63583165521 13.9528622634
33 1 1.89721425701 6.73684695928 14.5578163511
34 1 4.05572956108 8.89536226335 14.5578163511
35 1 4.79619895294 5.99637756742 15.1627704389
36 1 3.17974486515 7.61283165521 17.1857704389
37 1 3.92021425701 4.71384695928 17.7907245267
38 1 6.07872956108 6.87236226335 17.7907245267
39 1 6.81919895294 3.97337756742 18.3956786145
40 1 0.551790777369 16.7163316552 10.115
41 1 1.29226016922 13.8173469593 10.7199540878
42 1 0.416275473297 12.5348163511 13.3479081756
43 1 2.57479077737 14.6933316552 13.3479081756
44 1 3.31526016922 11.7943469593 13.9528622634
45 1 1.69880608144 13.4108010471 15.9758622634
46 1 2.4392754733 10.5118163511 16.5808163511
47 1 4.59779077737 12.6703316552 16.5808163511
48 1 5.33826016922 9.77134695928 17.1857704389
49 1 3.72180608144 11.3878010471 19.2087704389
50 1 4.4622754733 8.48881635114 19.8137245267
51 1 6.62079077737 10.6473316552 19.8137245267
52 1 1.83432138551 17.5923163511 12.7429540878
53 1 0.217867297729 19.2087704389 14.7659540878
54 1 0.958336689585 16.309785743 15.3709081756
55 1 3.11685199366 18.4683010471 15.3709081756
56 1 3.85732138551 15.5693163511 15.9758622634
57 1 2.24086729773 17.1857704389 17.9988622634
58 1 2.98133668958 14.286785743 18.6038163511
59 1 5.13985199366 16.4453010471 18.6038163511
60 1 5.88032138551 13.5463163511 19.2087704389
61 1 4.3993826018 19.344285743 17.9988622634
62 1 0.0 0.0 0.0
63 1 2.15851530407 2.15851530407 0.0
64 1 1.28253060814 0.875984695928 2.62795408778
65 1 4.18151530407 0.135515304072 3.23290817557
66 1 0.542061216288 3.77496939186 2.023
67 1 2.70057652036 5.93348469593 2.023
68 1 3.44104591222 3.0345 2.62795408778
69 1 1.82459182443 4.65095408778 4.65095408778
70 1 2.56506121629 1.75196939186 5.25590817557
71 1 4.72357652036 3.91048469593 5.25590817557
72 1 5.46404591222 1.0115 5.86086226335
73 1 3.84759182443 2.62795408778 7.88386226335
74 1 6.74657652036 1.88748469593 8.48881635114
75 1 5.87059182443 0.604954087784 11.1167704389
76 1 1.21963773665 11.7314540878 0.813091824432
77 1 1.9601071285 8.83246939186 1.41804591222
78 1 0.34365304072 10.4489234796 3.44104591222
79 1 1.08412243258 7.54993878371 4.046
80 1 3.24263773665 9.70845408778 4.046
81 1 3.9831071285 6.80946939186 4.65095408778
82 1 2.36665304072 8.42592347964 6.67395408778
83 1 3.10712243258 5.52693878371 7.27890817557
84 1 5.26563773665 7.68545408778 7.27890817557
85 1 6.0061071285 4.78646939186 7.88386226335
86 1 4.38965304072 6.40292347964 9.90686226335
87 1 5.13012243258 3.50393878371 10.5118163511
88 1 7.28863773665 5.66245408778 10.5118163511
89 1 8.0291071285 2.76346939186 11.1167704389
90 1 6.41265304072 4.37992347964 13.1397704389
91 1 7.15312243258 1.48093878371 13.7447245267
92 1 9.31163773665 3.63945408778 13.7447245267
93 1 10.0521071285 0.740469391856 14.3496786145
94 1 8.43565304072 2.35692347964 16.3726786145
95 1 11.3346377366 1.61645408778 16.9776327023
96 1 10.4586530407 0.33392347964 19.6055867901
97 1 0.479168344792 14.6304387837 0.208137736648
98 1 1.76169895294 15.5064234796 2.83609182443
99 1 2.50216834479 12.6074387837 3.44104591222
100 1 0.885714257009 14.2238928715 5.46404591222
101 1 1.62618364886 11.3249081756 6.069
102 1 3.78469895294 13.4834234796 6.069
103 1 4.52516834479 10.5844387837 6.67395408778
104 1 2.90871425701 12.2008928715 8.69695408778
105 1 3.64918364886 9.30190817557 9.30190817557
106 1 5.80769895294 11.4604234796 9.30190817557
107 1 6.54816834479 8.56143878371 9.90686226335
108 1 4.93171425701 10.1778928715 11.9298622634
109 1 5.67218364886 7.27890817557 12.5348163511
110 1 7.83069895294 9.43742347964 12.5348163511
111 1 8.57116834479 6.53843878371 13.1397704389
112 1 6.95471425701 8.1548928715 15.1627704389
113 1 7.69518364886 5.25590817557 15.7677245267
