Crystalline Al atoms - written for EnCodeVentor tutorial

32000 atoms
1 atom types
0.0 80.92 xlo xhi
0.0 80.92 ylo yhi
0.0 80.92 zlo zhi

Atoms

1 1 0.0 0.0 0.0
2 1 2.023 2.023 0.0
3 1 2.023 0.0 2.023
4 1 0.0 2.023 2.023
5 1 0.0 0.0 4.046
6 1 2.023 2.023 4.046
7 1 2.023 0.0 6.069
8 1 0.0 2.023 6.069
9 1 0.0 0.0 8.092
10 1 2.023 2.023 8.092
11 1 2.023 0.0 10.115
12 1 0.0 2.023 10.115
13 1 0.0 0.0 12.138
14 1 2.023 2.023 12.138
15 1 2.023 0.0 14.161
16 1 0.0 2.023 14.161
17 1 0.0 0.0 16.184
18 1 2.023 2.023 16.184
19 1 2.023 0.0 18.207
20 1 0.0 2.023 18.207
21 1 0.0 0.0 20.23
22 1 2.023 2.023 20.23
23 1 2.023 0.0 22.253
24 1 0.0 2.023 22.253
25 1 0.0 0.0 24.276
26 1 2.023 2.023 24.276
27 1 2.023 0.0 26.299
28 1 0.0 2.023 26.299
29 1 0.0 0.0 28.322
30 1 2.023 2.023 28.322
31 1 2.023 0.0 30.345
32 1 0.0 2.023 30.345
33 1 0.0 0.0 32.368
34 1 2.023 2.023 32.368
35 1 2.023 0.0 34.391
36 1 0.0 2.023 34.391
37 1 0.0 0.0 36.414
38 1 2.023 2.023 36.414
39 1 2.023 0.0 38.437
40 1 0.0 2.023 38.437
41 1 0.0 0.0 40.46
42 1 2.023 2.023 40.46
43 1 2.023 0.0 42.483
44 1 0.0 2.023 42.483
45 1 0.0 0.0 44.506
46 1 2.023 2.023 44.506
47 1 2.023 0.0 46.529
48 1 0.0 2.023 46.529
49 1 0.0 0.0 48.552
50 1 2.023 2.023 48.552
51 1 2.023 0.0 50.575
52 1 0.0 2.023 50.575
53 1 0.0 0.0 52.598
54 1 2.023 2.023 52.598
55 1 2.023 0.0 54.621
56 1 0.0 2.023 54.621
57 1 0.0 0.0 56.644
58 1 2.023 2.023 56.644
59 1 2.023 0.0 58.667
60 1 0.0 2.023 58.667
61 1 0.0 0.0 60.69
62 1 2.023 2.023 60.69
63 1 2.023 0.0 62.713
64 1 0.0 2.023 62.713
65 1 0.0 0.0 64.736
66 1 2.023 2.023 64.736
67 1 2.023 0.0 66.759
68 1 0.0 2.023 66.759
69 1 0.0 0.0 68.782
70 1 2.023 2.023 68.782
71 1 2.023 0.0 70.805
72 1 0.0 2.023 70.805
73 1 0.0 0.0 72.828
74 1 2.023 2.023 72.828
75 1 2.023 0.0 74.851
76 1 0.0 2.023 74.851
77 1 0.0 0.0 76.874
78 1 2.023 2.023 76.874
79 1 2.023 0.0 78.897
80 1 0.0 2.023 78.897
81 1 0.0 4.046 0.0
82 1 2.023 6.069 0.0
83 1 2.023 4.046 2.023
84 1 0.0 6.069 2.023
85 1 0.0 4.046 4.046
86 1 2.023 6.069 4.046
87 1 2.023 4.046 6.069
88 1 0.0 6.069 6.069
89 1 0.0 4.046 8.092
90 1 2.023 6.069 8.092
91 1 2.023 4.046 10.115
92 1 0.0 6.069 10.115
93 1 0.0 4.046 12.138
94 1 2.023 6.069 12.138
95 1 2.023 4.046 14.161
96 1 0.0 6.069 14.161
97 1 0.0 4.046 16.184
98 1 2.023 6.069 16.184
99 1 2.023 4.046 18.207
100 1 0.0 6.069 18.207
101 1 0.0 4.046 20.23
102 1 2.023 6.069 20.23
103 1 2.023 4.046 22.253
104 1 0.0 6.069 22.253
105 1 0.0 4.046 24.276
106 1 2.023 6.069 24.276
107 1 2.023 4.046 26.299
108 1 0.0 6.069 26.299
109 1 0.0 4.046 28.322
110 1 2.023 6.069 28.322
111 1 2.023 4.046 30.345
112 1 0.0 6.069 30.345
113 1 0.0 4.046 32.368
114 1 2.023 6.069 32.368
115 1 2.023 4.046 34.391
116 1 0.0 6.069 34.391
117 1 0.0 4.046 36.414
118 1 2.023 6.069 36.414
119 1 2.023 4.046 38.437
120 1 0.0 6.069 38.437
121 1 0.0 4.046 40.46
122 1 2.023 6.069 40.46
123 1 2.023 4.046 42.483
124 1 0.0 6.069 42.483
125 1 0.0 4.046 44.506
126 1 2.023 6.069 44.506
127 1 2.023 4.046 46.529
128 1 0.0 6.069 46.529
129 1 0.0 4.046 48.552
130 1 2.023 6.069 48.552
131 1 2.023 4.046 50.575
132 1 0.0 6.069 50.575
133 1 0.0 4.046 52.598
134 1 2.023 6.069 52.598
135 1 2.023 4.046 54.621
136 1 0.0 6.069 54.621
137 1 0.0 4.046 56.644
138 1 2.023 6.069 56.644
139 1 2.023 4.046 58.667
140 1 0.0 6.069 58.667
141 1 0.0 4.046 60.69
142 1 2.023 6.069 60.69
143 1 2.023 4.046 62.713
144 1 0.0 6.069 62.713
145 1 0.0 4.046 64.736
146 1 2.023 6.069 64.736
147 1 2.023 4.046 66.759
148 1 0.0 6.069 66.759
149 1 0.0 4.046 68.782
150 1 2.023 6.069 68.782
151 1 2.023 4.046 70.805
152 1 0.0 6.069 70.805
153 1 0.0 4.046 72.828
154 1 2.023 6.069 72.828
155 1 2.023 4.046 74.851
156 1 0.0 6.069 74.851
157 1 0.0 4.046 76.874
158 1 2.023 6.069 76.874
159 1 2.023 4.046 78.897
160 1 0.0 6.069 78.897
161 1 0.0 8.092 0.0
162 1 2.023 10.115 0.0
163 1 2.023 8.092 2.023
164 1 0.0 10.115 2.023
165 1 0.0 8.092 4.046
166 1 2.023 10.115 4.046
167 1 2.023 8.092 6.069
168 1 0.0 10.115 6.069
169 1 0.0 8.092 8.092
170 1 2.023 10.115 8.092
171 1 2.023 8.092 10.115
172 1 0.0 10.115 10.115
173 1 0.0 8.092 12.138
174 1 2.023 10.115 12.138
175 1 2.023 8.092 14.161
176 1 0.0 10.115 14.161
177 1 0.0 8.092 16.184
178 1 2.023 10.115 16.184
179 1 2.023 8.092 18.207
180 1 0.0 10.115 18.207
181 1 0.0 8.092 20.23
182 1 2.023 10.115 20.23
183 1 2.023 8.092 22.253
184 1 0.0 10.115 22.253
185 1 0.0 8.092 24.276
186 1 2.023 10.115 24.276
187 1 2.023 8.092 26.299
188 1 0.0 10.115 26.299
189 1 0.0 8.092 28.322
190 1 2.023 10.115 28.322
191 1 2.023 8.092 30.345
192 1 0.0 10.115 30.345
193 1 0.0 8.092 32.368
194 1 2.023 10.115 32.368
195 1 2.023 8.092 34.391
196 1 0.0 10.115 34.391
197 1 0.0 8.092 36.414
198 1 2.023 10.115 36.414
199 1 2.023 8.092 38.437
200 1 0.0 10.115 38.437
201 1 0.0 8.092 40.46
202 1 2.023 10.115 40.46
203 1 2.023 8.092 42.483
204 1 0.0 10.115 42.483
205 1 0.0 8.092 44.506
206 1 2.023 10.115 44.506
207 1 2.023 8.092 46.529
208 1 0.0 10.115 46.529
209 1 0.0 8.092 48.552
210 1 2.023 10.115 48.552
211 1 2.023 8.092 50.575
212 1 0.0 10.115 50.575
213 1 0.0 8.092 52.598
214 1 2.023 10.115 52.598
215 1 2.023 8.092 54.621
216 1 0.0 10.115 54.621
217 1 0.0 8.092 56.644
218 1 2.023 10.115 56.644
219 1 2.023 8.092 58.667
220 1 0.0 10.115 58.667
221 1 0.0 8.092 60.69
222 1 2.023 10.115 60.69
223 1 2.023 8.092 62.713
224 1 0.0 10.115 62.713
225 1 0.0 8.092 64.736
226 1 2.023 10.115 64.736
227 1 2.023 8.092 66.759
228 1 0.0 10.115 66.759
229 1 0.0 8.092 68.782
230 1 2.023 10.115 68.782
231 1 2.023 8.092 70.805
232 1 0.0 10.115 70.805
233 1 0.0 8.092 72.828
234 1 2.023 10.115 72.828
235 1 2.023 8.092 74.851
236 1 0.0 10.115 74.851
237 1 0.0 8.092 76.874
238 1 2.023 10.115 76.874
239 1 2.023 8.092 78.897
240 1 0.0 10.115 78.897
241 1 0.0 12.138 0.0
242 1 2.023 14.161 0.0
243 1 2.023 12.138 2.023
244 1 0.0 14.161 2.023
245 1 0.0 12.138 4.046
246 1 2.023 14.161 4.046
247 1 2.023 12.138 6.069
248 1 0.0 14.161 6.069
249 1 0.0 12.138 8.092
250 1 2.023 14.161 8.092
251 1 2.023 12.138 10.115
252 1 0.0 14.161 10.115
253 1 0.0 12.138 12.138
254 1 2.023 14.161 12.138
255 1 2.023 12.138 14.161
256 1 0.0 14.161 14.161
257 1 0.0 12.138 16.184
258 1 2.023 14.161 16.184
